profile_id,bass,tilt,presence,air,g_20,g_30,g_40,g_50,g_60,g_80,g_100,g_150,g_200,g_300,g_400,g_600,g_800,g_1200,g_2000,g_3000,g_4000,g_6000,g_8000,g_10000,g_12000,g_14000,g_16000
12,0.543130850457516,0.05406325559111317,0.23129551895198733,0.5050305806708323,-0.13634103953162885,0.6127870067002893,1.450487590336855,2.146669131394921,2.6197076284657603,2.962272470783655,2.799013931108083,1.8032316526053194,0.9980579331158195,0.2571569828504419,0.03727264409920946,-0.02935166330177407,0.010092833834043443,0.20208728059851933,0.7531596767185443,1.061672993609674,1.010356723314932,1.0720765168982431,1.6379442856149473,2.159045282824555,2.333718825932789,2.2040229659082176,1.9170990360482139
13,-1.1657246558845331,-0.2557369730858411,-0.3762981234342364,-0.5111022785946736,1.4793661496173416,-0.251491768279291,-2.1367231775013855,-3.698633342970578,-4.769226789582794,-5.591745702947575,-5.309035015885432,-3.2947825377543567,-1.6539037362560247,-0.18668905563500202,0.1981403488866149,0.22104861337622134,0.062001778054082274,-0.3954537007018143,-1.4777596608948007,-2.12288838082151,-2.111810381462376,-2.0901809784275716,-2.652636395389467,-3.2238811048529006,-3.4599326303917097,-3.388100111259445,-3.1528505971349214
14,-0.220113800981347,1.1959530489875168,-0.6926648925545946,0.7746226836731847,-10.290310347739293,-9.521633009543512,-9.100335195337122,-8.792359929727947,-8.501907889929067,-7.879947178518919,-7.223667959037232,-5.747833568880166,-4.660732053906135,-3.288269622197123,-2.439166806795979,-1.354411364147908,-0.6738357116743711,-0.06636342079577943,-0.21088949643604452,0.09394275753631001,1.334497774676458,4.3319568131694,6.895282627713563,8.628088238415968,9.486228052737653,9.717805330292567,9.623759821494199
15,-1.3462958172926438,-0.2679080239886199,0.13020245208400447,0.46897786508742256,1.4753988970001086,-0.49940742939383753,-2.6595185712919385,-4.450071813247801,-5.675635828730331,-6.608419933360273,-6.268619900101933,-3.9181968486762964,-2.0060007120179253,-0.2872795761680689,0.17505847956419263,0.23937025757557348,0.13339935605935815,-0.005817344896145627,-0.02504890899379434,-0.11133414052117972,-0.3073223235653284,-0.37482146130448196,0.03268674368509061,0.39428016661151455,0.4426196100408901,0.22037808497524214,-0.13642059436977938
16,0.568981263834284,0.6346777881599402,-0.27898005779875007,-0.36988143413165375,-5.053205062201466,-3.7594819542895053,-2.5208120564761893,-1.5114056368875162,-0.7870026005419505,-0.06703452133506882,0.04202660744730493,-0.49220999205281785,-0.9746085493575315,-1.2418993630022823,-1.1118473295580342,-0.6853406277370593,-0.33882345307596723,0.03442325426242127,0.14511360297475914,0.3926662696627241,0.9167415271803173,1.666369064501645,1.7777729163670086,1.764083060038194,1.918749780514461,2.245501812604636,2.6535938390678493
17,0.6863807050057231,-0.15304345990529192,-1.0205490586703376,-0.9066297712027845,1.708168585147229,2.459974982248476,3.3803318730723477,4.152867315588703,4.663028823200187,4.957658747980621,4.6440782232877655,3.190756979428662,2.0349310774732823,0.9035477878506741,0.48562813336597505,0.17469976780846364,-0.0545304654788802,-0.8550925639592603,-3.1939536527870773,-4.460791301030642,-4.043047730037227,-3.0919124754151492,-3.564764899315933,-4.299549921944282,-4.548852165205655,-4.301280791165708,-3.7889599021345415
18,-0.7355618288012891,0.39772859524301124,0.1139405888564522,0.5523882832542146,-3.815972727910043,-4.415868699252474,-5.256168902258839,-5.970810076549255,-6.424995240131041,-6.594733365712679,-6.145435284590216,-4.382200065818826,-2.9975554324427205,-1.5794512321439178,-0.9868935502006221,-0.47165975624743883,-0.1850701401842057,0.2455834756868448,0.9296589093743446,1.412807277553974,1.6510280790071152,2.271904234615528,3.2351125905712315,4.021476033071343,4.366435994296124,4.345608871534118,4.133052785007209
19,-0.3418021170692274,0.12683175286137138,0.5004723151738694,-0.24747723177619074,-1.2806350170036782,-1.610449343403019,-2.0371446067316294,-2.3973221296388867,-2.6313304599428013,-2.746427800805034,-2.5657440578519477,-1.7974545330591256,-1.1902575903129409,-0.5822868984572599,-0.3425609591991864,-0.14334493750905847,0.001598419489668095,0.4398281118165194,1.6439938249555899,2.3007761760905785,2.0560504253176877,1.0339946139805143,0.26641663811365557,-0.14565961479744172,-0.25820132763261205,-0.17727692568980857,-0.005878562700287748
20,0.3654201900459292,-0.529540752853321,-0.2904430772520574,-0.3053903151986633,4.715629689222699,4.721382310086283,4.93146663847281,5.125645829571646,5.219858508030056,5.096813910769836,4.712759040002554,3.5445303146568006,2.649282441117921,1.6524816504700295,1.1504230165875065,0.5965204211903105,0.22169922291842123,-0.43560910182692447,-1.6404764636266802,-2.429593151302757,-2.6192400169469052,-2.817589313112748,-3.326372477983904,-3.8255559237493806,-4.10638401057679,-4.185940380007444,-4.153153770338479
21,-0.9566717164712317,0.3895779846284655,-0.37552187216217914,0.009995294982149945,-3.8781952996765354,-4.77086116216172,-5.943533881444328,-6.934877030671462,-7.576150580132911,-7.8766902597712125,-7.3542140106751726,-5.173391494074494,-3.4523022045071357,-1.7204240684494434,-1.0302220581784574,-0.4852471994661044,-0.24845098398457108,-0.1391792282262281,-0.5040227871825761,-0.5725598237106764,-0.10444822217676004,0.9366054399097293,1.5534230904716297,1.895043986473926,2.106590083615971,2.2550948815275915,2.370526235540874
22,0.38459732712472716,0.3572249408239553,0.532308087178229,-0.0787883876075389,-2.8059101245162585,-1.994629173113709,-1.2022024374136628,-0.554684698008198,-0.0934494181032137,0.34836589033464194,0.38730402600079705,-0.03700645723916803,-0.4079174090586369,-0.6516963033401881,-0.6076651159428852,-0.36509334583530223,-0.09839979641078554,0.5564886234696007,2.083285356660181,2.980258046445894,2.878093329805184,2.1469861497978986,1.7444300470628213,1.6263922438068759,1.662745158101644,1.773937119239134,1.9120773737029904
23,-0.33863864963532303,-0.06377456872511925,-1.3498675471664239,-1.15768997793847,0.3404179362299655,-0.15313087544956133,-0.6942142248026484,-1.142847722295077,-1.4496877360993434,-1.682057082804039,-1.5948351271744126,-1.0004435109512244,-0.5172080048730456,-0.08188747442376398,0.03481464228181896,0.020651972601275957,-0.1520205977505346,-1.0772297430939548,-4.015921937994956,-5.568842429739043,-4.925350954623087,-3.5091679424364703,-3.9861194677974536,-4.843006771828498,-5.102553817765567,-4.739774739077428,-4.046371635954032
24,-1.058159689883522,-0.7977974620811854,0.3198193813787493,-0.7243832442880487,6.148041409565558,4.078857774114969,2.0142193578470433,0.3223417243123222,-0.8734123762405983,-1.973398016744993,-1.9908635840240168,-0.6605095042534375,0.4755989370069261,1.3094766487206948,1.3063179478341627,0.8451102112808446,0.41830533463830566,-0.06761940624860038,-0.2724449277333355,-0.6347356303631375,-1.399215627093198,-3.318021806886148,-5.2017281021186275,-6.5433897557276754,-7.172124320066659,-7.2632312116160005,-7.075029757317514
25,-0.3025300432315118,1.0393826382288525,-0.28501117684914073,0.5900124547736693,-9.009268731114197,-8.484896635817368,-8.283397663044713,-8.15295408542692,-7.9930215714048085,-7.515726375497598,-6.906564926288315,-5.410258007273159,-4.293659789305407,-2.939344633948928,-2.148967684616455,-1.1739986776829785,-0.5446107192586482,0.18917882089890806,0.7370585052458117,1.3482944766722056,2.228936327137415,4.179820658357736,5.98087902680976,7.271662279986137,7.9415043265659335,8.147470996063852,8.107686688247487
26,-0.7468941440079017,-0.16435004629410402,-0.760017643928465,-0.27122646072045,0.952063409312627,-0.1573554740693086,-1.3655564405847198,-2.3665319624402517,-3.052670824835879,-3.5799788069790006,-3.39908303071877,-2.1089636113490786,-1.0579435782712612,-0.11838437693170972,0.12717674861883763,0.12883663512100096,-0.02902644151427208,-0.6578575214206962,-2.454295347083492,-3.4361826022684823,-3.1144026897108064,-2.0995177706715564,-1.8808839216173092,-1.9870153575221319,-2.0436067867469094,-1.9840796224345116,-1.8550748475991539
27,0.6722465099659165,-1.3818563385538791,0.34753891483668586,0.19018848186582232,12.0,11.789980332564198,11.921784526866041,12.0,12.0,11.612339331298154,10.708267736849802,8.200183121081492,6.298561233674884,4.105957386988298,2.928844427637931,1.5722868215973969,0.7226391796683667,-0.2757230809640558,-1.0706937436327326,-1.90357818937757,-2.9540025100107634,-4.64344444079123,-5.554965433821843,-6.136187617772485,-6.662742594562325,-7.195359539113165,-7.715793273541552
28,-0.4753199645574355,-1.1568462835107638,0.057703606171095614,-0.42359416725104193,9.544634400567967,7.912141120613837,6.485910786721222,5.3390245409616295,4.485774772919306,3.4928615721277243,3.0981127320355712,2.9926745389052085,3.004203250380813,2.6757393983717166,2.175400363437468,1.2631177172228507,0.5633756418621482,-0.4134669630109103,-1.573836312215604,-2.535270455002554,-3.3365174748067665,-4.828975850147139,-6.238270840083826,-7.3086537488836125,-7.931153051871359,-8.20835044127029,-8.295584708315532
29,0.18614096908376318,0.017481716418754303,1.2814231130567324,-0.19148450197841943,-0.037834527751016034,0.217983857362427,0.5044254080636158,0.7425124669566953,0.9042170740364611,1.0209664656203563,0.9645075436361334,0.6223130696378952,0.3457141399233438,0.09102594440400522,0.01662097860928289,0.022011350163197226,0.16379704010889254,1.0054410585362026,3.747031309130443,5.1645470603130805,4.392135054032535,1.8888117143224243,0.3907481034095612,-0.30371440377054393,-0.5504095599867247,-0.5642532079861402,-0.47491900511078433
30,-0.818797994097492,0.14342050796505293,0.17599734717741214,1.0873500601923494,-1.7051516926726742,-2.636465702148259,-3.7588344836434393,-4.699377568761647,-5.323459011223079,-5.6993849208673995,-5.344277402203047,-3.645048327263494,-2.2906974312682356,-0.9756481081459943,-0.5029510937970507,-0.19175534243519796,-0.05444311070473911,0.19317640785177703,0.7272622972434182,1.0623175955309614,1.1605247652862765,1.908294568186906,3.4509461681439424,4.707174982297045,5.13992992232844,4.8875450161914,4.284786896248088
31,0.6680889967316629,0.2854968473196075,1.1706423129756496,-0.9510104434582808,-2.0280408803037653,-0.913745149781249,0.2534902083820644,1.2159564422169264,1.8845285197490709,2.4427122278903046,2.3480069523061924,1.315940828102386,0.462327813953564,-0.2561030936289562,-0.3885864636125538,-0.2562396141347112,0.0241153555337689,1.0256667765405663,3.8285130785584744,5.349498120792444,4.731256084079753,2.0074737146756294,-0.3497451682710997,-1.7478627320012277,-2.152806610412851,-1.8677813147251865,-1.2509224514716386
32,-0.5118012261997982,-0.74126075312442,-0.3118478425246144,-1.101348918045047,5.992607730681992,4.678898812587006,3.458283556535389,2.467767434750264,1.7487149733366727,0.9946743545520005,0.8140229030624643,1.144571971594972,1.4720642485403417,1.5624223978086362,1.3382614463175113,0.7909731275195551,0.3124984523570717,-0.5368840140708173,-2.0215971601211753,-3.032140470500784,-3.424347204620991,-4.461262393657031,-6.268541205401419,-7.7794553900759045,-8.43466418237869,-8.37114024936821,-7.930463606059646
33,0.5081207574515235,-0.17777815767901872,-1.1766450356021263,-0.8124632649660333,1.8123017596049655,2.312083254750724,2.9531329783596165,3.493788652400584,3.845927429668458,4.0237577509342835,3.760372658542288,2.6277202168434552,1.731791618976058,0.8374127591108355,0.4871866714355522,0.19002596011191875,-0.06511628792662112,-0.9866571194011486,-3.684399577431195,-5.142781040239917,-4.637676005424371,-3.3399628821369394,-3.5388359079530365,-4.118347344777972,-4.3204160204304785,-4.097661355853775,-3.6445011657119393
34,0.2508110779601562,0.6705012543155049,1.5973847133534294,2.331089972805864,-5.546687978604957,-4.632384147589746,-3.842282468897319,-3.2080002081667662,-2.7339853759605637,-2.172531230155801,-1.9351277186399118,-1.8266016430532814,-1.7951553425726436,-1.5687376088433902,-1.2650225070007037,-0.6912850233450561,-0.1099559872938264,1.510200143568924,5.648243822296276,8.023786786852515,7.73430006524784,7.417266751621655,9.786296536316717,12.0,12.0,12.0,11.3922727010766
35,0.33152754662079714,-0.7916304960254914,-1.7056370245850474,0.21416916987506865,6.921891893440521,6.653108969567835,6.649300515990295,6.674675452385832,6.6369421117538705,6.330902368136989,5.831674325683993,4.49779642511236,3.491171646392626,2.3126373441843135,1.660808805980606,0.8493150752559595,0.1601939628990196,-1.6419776658070984,-6.143982542710086,-8.70787882869347,-8.16399888558758,-5.543822850026196,-4.090504854692978,-3.585357177989065,-3.5762087216501617,-3.8040977473461632,-4.121824751815938
36,-0.6503528762482609,-0.3322858081437483,-0.48967743924784646,-0.11263270913310822,2.43605108781235,1.303468345437883,0.1332567453190051,-0.8300024910423275,-1.5023503326993992,-2.079679106837815,-2.0138321380816184,-1.0570335907689319,-0.2600438223241654,0.3915288656246809,0.48740059928149404,0.32645446844475096,0.08927388349105882,-0.5136369951262693,-1.9220376255496459,-2.7530898162641244,-2.680714085148273,-2.1721958660713176,-2.0801487263427396,-2.186649390125888,-2.2898282588458776,-2.343861908960848,-2.362976207553776
37,0.852784184630115,0.1256388539562757,-0.12690786963095066,-0.8285230022606493,-0.5602607591358987,0.6518460686519326,1.9925999748178407,3.1054398399471705,3.8643044050574895,4.427632523139322,4.191042673432218,2.6634193713503795,1.4246514960344523,0.297161467530079,-0.023282081288718517,-0.10389113694779147,-0.06905647903851254,-0.04837828071472947,-0.17965849164616096,-0.22023759752741928,-0.15260170567762602,-0.5287493505300858,-1.5643138479538876,-2.4103942694934237,-2.648159653581439,-2.377613355419841,-1.8503752939994453
38,-1.3397463557634857,-0.3890463272586647,-0.0430260406546564,1.4143439308639065,2.508344594633191,0.4353408110783157,-1.7907503276587522,-3.6319219801964064,-4.899999271574497,-5.90473407511204,-5.625916197746329,-3.394732002080052,-1.5683272400055799,0.034206071359308435,0.4175756650151139,0.36958563488518886,0.16913233387491763,-0.18873232842717166,-0.7100412030922539,-1.079165661057386,-1.1489940080210557,-0.1839060554713563,1.7227470226517163,3.1802026951888798,3.554048760753086,3.0481360910062762,2.1032649680758877
39,0.10421961717830869,0.7861916088184461,-0.39943647883132166,-0.9479550131336197,-6.616616077633934,-5.789794849099317,-5.144402856089873,-4.634892376545324,-4.236971537853689,-3.686589536221722,-3.3419942263377083,-2.8499982250725715,-2.5198531135327316,-1.9790055204016888,-1.5371434835100402,-0.8776144091627062,-0.432993174927588,0.00014915573781765684,0.023190495246247934,0.26368852986979313,0.8938536598819508,1.495837669120696,0.955069261742854,0.3940060986516656,0.41261690080857827,0.9512724430938113,1.7464518725917753
40,-0.7720934097858976,-0.5801808516286026,1.7027757859481316,-0.657109343379509,4.469501522632031,2.961413493676458,1.4561463775372305,0.22259517336546122,-0.6491278693873237,-1.4505295311284219,-1.4623345896617328,-0.4899266701876191,0.3402564235520287,0.9505949086221932,0.9514651877276452,0.6522726968115014,0.49964503466546756,1.0962494439135395,4.070727576314489,5.417239073299739,3.971885086305355,-0.23564063604654018,-3.2035559335605512,-4.882746158537214,-5.597987989737765,-5.710731025448247,-5.529827338645211
41,0.670791362989076,-0.7223417424696211,0.7452584102993953,0.30796077288469054,6.5350034766877805,6.765431851507184,7.307076778619664,7.7845282926012995,8.056337916461299,7.9864676286003675,7.402471459169247,5.477856074676655,3.990477432757581,2.3807108867153888,1.6168047299626538,0.8508843846270399,0.4559347911291437,0.29524447275771903,1.0768469193617687,1.262394861132886,0.3993293337726382,-1.33724357331944,-2.0409298590160674,-2.3165605096223976,-2.5953576603297357,-2.9606936540915436,-3.368110697583776
42,-0.12531031812647234,-0.03261002090834722,-0.5238301563435124,0.3568577611856645,0.202514042260098,0.01194694447606928,-0.1939052765796627,-0.3642844207449051,-0.4813953554515186,-0.5730106164810471,-0.5451010615632443,-0.3330851687859889,-0.15989707032458406,-0.006747174619336318,0.030775933571353813,0.017011851235754525,-0.055121604693180164,-0.42113664607401413,-1.5699711400998715,-2.167803961107306,-1.8388907938407562,-0.5959787722889668,0.41583346446707126,1.0083971289005143,1.201925859270752,1.124594384487843,0.9166133256442909
43,-0.36398678427262404,-0.9804846110137986,-1.0223500594556956,0.1380703341776956,8.112661536533839,6.7792490174553155,5.627983071523398,4.7038891860105805,4.013039991069709,3.193596231439648,2.8454682125424293,2.681431820321797,2.6311591407506447,2.2961995152591768,1.8525292939078213,1.044776547023092,0.3354575437854544,-1.1850138653587445,-4.444265053497921,-6.4263957508367655,-6.415470393794871,-5.282023285806123,-4.712538683548723,-4.6437553190725085,-4.835016947216146,-5.143575405905988,-5.486446908007645
44,1.263273005128348,0.1279932908587506,-0.09491066088790606,0.2286609116820343,-0.3362053997168998,1.4081768120662748,3.3579959807348208,4.97833980321799,6.0794739928888815,6.877652419063098,6.49901670868693,4.184895997047159,2.3135373087972626,0.5921664675346812,0.08129300000324033,-0.08703444226056228,-0.06175796018328186,-0.022152918977491172,-0.08282725820201398,-0.07089663705971191,0.0894567315833819,0.5750192262649905,1.0865009848387825,1.4477313338983415,1.596306662574717,1.5832773414328551,1.4878254934975863
45,1.0448013933654599,0.17550600109108508,-0.3287417846669898,0.8850309680479111,-0.8697109480054508,0.6343181877465631,2.2904424697601025,3.664310458047917,4.602587546828522,5.306236910483614,5.026830750619974,3.1742382185782714,1.6700221084090014,0.3076367277702672,-0.07171174123704802,-0.15567348399404707,-0.11809643000246267,-0.18571279272767638,-0.690048543274677,-0.8831053412473127,-0.48528954643968886,1.0415502401633092,2.784539397065273,4.013145096326388,4.4560449506560005,4.296400859721285,3.833340132523366
46,0.34300515076929083,1.2286047935967936,0.14658754977752492,-0.9795752253764003,-10.232879895904894,-8.708109046907174,-7.432900437265846,-6.414462031823479,-5.642827558570829,-4.68031359600986,-4.20464011401221,-3.781838023522588,-3.5441590384524457,-2.960390867246261,-2.353081531195886,-1.3434728282436001,-0.572334004732968,0.6009213638230905,2.274536101313419,3.5027378778729776,4.0807058659172935,4.042383200861392,3.2095009773249727,2.620868546186191,2.724999809109372,3.38999558939596,4.319930085018282
47,-1.0945273593965321,1.3207423457849998,1.3789325766266378,-0.1436153706260805,-11.870258905139682,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-9.523582786139691,-7.007858046680761,-4.255763580692262,-2.9170623135113725,-1.4792869981733134,-0.4677910158392005,1.5962458657858751,5.991752668912137,8.664363072607747,8.652998374980184,7.159720065891444,6.454059681289219,6.409553581839377,6.682561693072245,7.086774168386757,7.52363762918973
48,-0.3065498569087902,1.1691554337937617,-0.8856365456347904,-0.7157816151646612,-10.114059144787113,-9.480619913353298,-9.20400271454985,-9.015636406905351,-8.807668666694273,-8.25159065193566,-7.5781455952298575,-5.959857190849161,-4.755982955690016,-3.2816493339746016,-2.4091275609832494,-1.3335741191515518,-0.6873885025398291,-0.2273944648464685,-0.8120659781743441,-0.7640555249667087,0.4192031057216006,2.4526009699945335,2.961433379785367,3.036461492436001,3.3617619165213197,3.9934403260714406,4.773737641663581
49,0.5146614357512356,-0.3156840982876717,-0.004097493376057037,-0.13075431881961005,2.9876807995822405,3.374490320974284,3.939072409920349,4.420974078964807,4.7239538646505945,4.819353856303121,4.486864912855116,3.220227452738142,2.2280496253508684,1.2029047666518133,0.7650390795239526,0.3734427222446371,0.15766729442337016,-0.12771813947190572,-0.48708332684493555,-0.7714336499886666,-0.979842075650896,-1.3638525101464802,-1.752084099590196,-2.054177314461429,-2.2268066145266254,-2.297298460308586,-2.3117312298411936
50,0.27005963903914687,1.1259854890509735,0.07246792552139644,0.5151510346214864,-9.404514016393959,-8.064314076545575,-6.961183073678299,-6.082451617741003,-5.412101808824419,-4.555165952971828,-4.103771809576251,-3.631189414181489,-3.3449409288743897,-2.7456299473586694,-2.168416214286145,-1.2348621622576983,-0.5332080196808607,0.5024838362981139,1.9053836999040945,2.98369743173116,3.6976751233212757,5.003535018053767,6.405763044884182,7.517703081043174,8.143170369227368,8.378363392274387,8.399827377757052
51,-1.640137680824818,-0.038974721544094364,-0.674584216234297,-0.9750504483389024,-0.6440587230347533,-2.7968362025010234,-5.248870943280855,-7.2909664839151445,-8.67023536591671,-9.627067273389992,-9.073839680302463,-5.957365427596042,-3.4482750948690164,-1.101484264931938,-0.3598093852083564,-0.048612305819486085,-0.08752559432450775,-0.5424508893628899,-2.0177863515886245,-2.8058291175207777,-2.530058564250834,-2.1730326804346967,-3.0069615113010255,-3.8955258076519006,-4.174308831195676,-3.889402100849292,-3.3114061623565316
52,-0.7025218935430007,-0.26729875256064967,0.7327220338848105,-1.0611141741916512,1.8529787309823835,0.7102308360458174,-0.4966029307571746,-1.4927263648542826,-2.182726001971923,-2.749117970493851,-2.6335839232633638,-1.5193475922738957,-0.6011750106353381,0.18351267216790787,0.3460099354972608,0.28342845796370963,0.21977506263385418,0.4644149000456673,1.7248430764811473,2.2774244501899013,1.5632393898595036,-0.9389902372254237,-3.3875605090079404,-5.015592138736785,-5.617473851935685,-5.463833235348714,-4.932668897901735
53,0.02450519407553396,-0.3873355466668628,-0.2621384754895687,0.8022062602436834,3.304926929366473,2.9955467157156996,2.7898525726327,2.6323977668709357,2.499426236822368,2.2713923621093257,2.075160996244899,1.6870531958743853,1.4072345443161967,1.0305917220755305,0.7768165912444474,0.4240225686233038,0.15308102667865506,-0.3575580159700032,-1.3438706161375635,-1.9606440279397988,-1.9627491159000696,-1.125683536051275,0.07862800855941643,0.914001239424395,1.0940053370572338,0.7644146883771081,0.1854525840663852
54,0.43049234960314087,1.069918485954195,-0.12360454339992039,-0.5567540893365625,-8.832848036376408,-7.3347918734480295,-6.029217409977333,-4.979749644255596,-4.198191045689956,-3.285067404112824,-2.9168026661508613,-2.8017844245162387,-2.7983735493046944,-2.4813724113734317,-2.014463460462743,-1.1704242405949747,-0.5304735968424166,0.327667896856553,1.2513008899097404,2.049699756973044,2.7336104012897997,3.4188814035095905,3.3752212111655884,3.298612627637364,3.5344727805986156,4.048272773406165,4.689173843763832
